Lat,Lon
18.5143052,120.6490807
18.5142531,120.6489577
18.5142014,120.648834
18.5141481,120.64871
18.5140954,120.6485858
18.5140423,120.6484595
18.513988,120.6483323
18.5139341,120.6482046
18.5138797,120.6480798
18.5138264,120.6479541
18.5137731,120.6478335
18.5137216,120.6477116
18.5136701,120.6475891
18.5136177,120.6474671
18.5135842,120.647345
18.5135322,120.6472201
18.5134808,120.6470946
18.5134282,120.6469687
18.5133765,120.6468419
18.5133236,120.6467173
18.5132692,120.6465902
18.5132157,120.6464619
18.5131649,120.646334
18.513113,120.6462074
18.5130601,120.6460806
18.5130062,120.6459526
18.5129518,120.6458247
18.512898,120.6456984
18.5128433,120.6455732
18.5127884,120.6454504
18.5127342,120.6453298
18.5126793,120.64521
18.5126285,120.6450901
18.5125764,120.6449768
18.5125301,120.6448635
18.5124831,120.6447508
18.5124339,120.6446368
18.5123955,120.6445264
18.5123345,120.644416
18.5122675,120.6443109
18.5122029,120.6442122
18.5121217,120.6441149
18.5120373,120.6440201
18.5119509,120.6439245
18.5118637,120.6438296
18.5117745,120.6437375
18.511684,120.6436435
18.511595,120.6435548
18.5115058,120.6434676
18.5114195,120.6433833
18.5113376,120.6432865
18.5112725,120.6431869
18.5112218,120.6430811
18.5111883,120.6429672
18.5111748,120.6428562
18.5111635,120.6427317
18.5111553,120.6426031
18.5111489,120.6424725
18.5111397,120.6423421
18.5111328,120.6422124
18.5111246,120.6420854
18.5111191,120.6419579
18.5111166,120.6418283
18.511116,120.6416947
18.511123,120.6415612
18.5111383,120.6414264
18.5111601,120.6412917
18.511186,120.6411561
18.5112138,120.6410182
18.5112429,120.6408817
18.5112734,120.6407475
18.5113046,120.6406112
18.5113374,120.6404739
18.5113719,120.6403379
18.5114072,120.6402045
18.511443,120.6400717
18.5114774,120.6399404
18.5115135,120.6398105
18.5115486,120.6396822
18.5115858,120.6395554
18.511625,120.6394303
18.5116611,120.6393068
18.5116976,120.6391843
18.5117331,120.6390631
18.5117666,120.6389465
18.5117993,120.6388299
18.5118307,120.6387165
18.5118615,120.6386059
18.5118903,120.6384972
18.5119142,120.6383922
18.5119315,120.6382863
18.5119405,120.6381763
18.5119446,120.6380639
18.5119483,120.6379498
18.5119514,120.6378358
18.5119558,120.6377201
18.5119526,120.6375997
18.511946,120.6374765
18.5119375,120.6373544
18.5119253,120.6372253
18.5119096,120.6370968
