OriginalLat,OriginalLon,SnappedLat,SnappedLon,DeviationMeters,Timestamp,Speed,DeviceID,TrackingID,UserID,ModeID,CauseID,KilometerPostID,FilePath,DistrictID,SecDiff,DistanceDiff,IsBreak
18.5150962,120.7035082,18.5150962,120.7035082,1.7976931348623157E+308,1/21/2026 9:08:53 AM,45,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.459997185815835,False
18.515087,120.7033849,18.515087,120.7033849,1.7976931348623157E+308,1/21/2026 9:08:54 AM,46,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.040874508454703,False
18.5150971,120.7032628,18.5150971,120.7032628,1.7976931348623157E+308,1/21/2026 9:08:55 AM,46,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.92305298133309,False
18.5151277,120.7031496,18.5151277,120.7031496,1.7976931348623157E+308,1/21/2026 9:08:56 AM,46,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.41126608140555,False
18.5151694,120.7030341,18.5151694,120.7030341,1.7976931348623157E+308,1/21/2026 9:08:57 AM,47,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.031120470423538,False
18.5152236,120.7029234,18.5152236,120.7029234,1.7976931348623157E+308,1/21/2026 9:08:58 AM,47,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.136241134164875,False
18.5152859,120.7028182,18.5152859,120.7028182,1.7976931348623157E+308,1/21/2026 9:08:59 AM,48,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.077724934383927,False
18.5153557,120.7027193,18.5153557,120.7027193,1.7976931348623157E+308,1/21/2026 9:09:00 AM,47,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.99929150332237,False
18.5154232,120.7026222,18.5154232,120.7026222,1.7976931348623157E+308,1/21/2026 9:09:01 AM,47,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.694673351206903,False
18.51549,120.7025206,18.51549,120.7025206,1.7976931348623157E+308,1/21/2026 9:09:02 AM,47,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.035832789415439,False
