OriginalLat,OriginalLon,SnappedLat,SnappedLon,DeviationMeters,Timestamp,Speed,DeviceID,TrackingID,UserID,ModeID,CauseID,KilometerPostID,FilePath,DistrictID,SecDiff,DistanceDiff,IsBreak
18.342466,120.6139741,18.342466,120.6139741,1.7976931348623157E+308,1/19/2026 8:28:37 AM,54,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,15.018939044536296,False
18.3426013,120.6140181,18.3426013,120.6140181,1.7976931348623157E+308,1/19/2026 8:28:38 AM,56,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,15.745122915677042,False
18.3427388,120.614063,18.3427388,120.614063,1.7976931348623157E+308,1/19/2026 8:28:39 AM,57,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,16.006896093831894,False
18.3428773,120.6141097,18.3428773,120.6141097,1.7976931348623157E+308,1/19/2026 8:28:40 AM,58,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,16.170032916034323,False
18.3430173,120.6141579,18.3430173,120.6141579,1.7976931348623157E+308,1/19/2026 8:28:41 AM,59,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,16.377449814389976,False
18.3431607,120.6142085,18.3431607,120.6142085,1.7976931348623157E+308,1/19/2026 8:28:42 AM,60,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,16.81594580960955,False
18.343305,120.6142574,18.343305,120.6142574,1.7976931348623157E+308,1/19/2026 8:28:43 AM,60,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,16.855064277900144,False
18.3434494,120.6143055,18.3434494,120.6143055,1.7976931348623157E+308,1/19/2026 8:28:44 AM,60,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,16.840001880882795,False
18.3435888,120.6143502,18.3435888,120.6143502,1.7976931348623157E+308,1/19/2026 8:28:45 AM,59,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,16.20264998678293,False
18.3437249,120.6143926,18.3437249,120.6143926,1.7976931348623157E+308,1/19/2026 8:28:46 AM,57,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,15.78141964068209,False
18.3438577,120.6144406,18.3438577,120.6144406,1.7976931348623157E+308,1/19/2026 8:28:47 AM,55,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,15.611559694797252,False
18.3439868,120.6144871,18.3439868,120.6144871,1.7976931348623157E+308,1/19/2026 8:28:48 AM,55,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,15.171035694797638,False
18.3441155,120.6145337,18.3441155,120.6145337,1.7976931348623157E+308,1/19/2026 8:28:49 AM,54,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,15.132382171675095,False
18.3442467,120.6145796,18.3442467,120.6145796,1.7976931348623157E+308,1/19/2026 8:28:50 AM,55,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,15.372097310227373,False
18.3443777,120.6146272,18.3443777,120.6146272,1.7976931348623157E+308,1/19/2026 8:28:51 AM,55,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,15.408555858198737,False
18.3445118,120.6146711,18.3445118,120.6146711,1.7976931348623157E+308,1/19/2026 8:28:52 AM,56,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,15.614524234551805,False
18.344645,120.6147175,18.344645,120.6147175,1.7976931348623157E+308,1/19/2026 8:28:53 AM,56,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,15.599795075145204,False
18.3447792,120.6147621,18.3447792,120.6147621,1.7976931348623157E+308,1/19/2026 8:28:54 AM,56,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,15.647208364876345,False
18.3449128,120.6148074,18.3449128,120.6148074,1.7976931348623157E+308,1/19/2026 8:28:55 AM,56,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,15.606069582662384,False
18.3450446,120.6148514,18.3450446,120.6148514,1.7976931348623157E+308,1/19/2026 8:28:56 AM,55,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,15.373662821376474,False
18.3451753,120.6148974,18.3451753,120.6148974,1.7976931348623157E+308,1/19/2026 8:28:57 AM,54,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,15.322675637139554,False
18.3453013,120.6149423,18.3453013,120.6149423,1.7976931348623157E+308,1/19/2026 8:28:58 AM,53,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,14.790304236975864,False
18.3454277,120.6149872,18.3454277,120.6149872,1.7976931348623157E+308,1/19/2026 8:28:59 AM,53,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,14.8324430740846,False
18.3455529,120.6150306,18.3455529,120.6150306,1.7976931348623157E+308,1/19/2026 8:29:00 AM,52,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,14.655813969473172,False
18.345675,120.6150705,18.345675,120.6150705,1.7976931348623157E+308,1/19/2026 8:29:01 AM,51,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,14.215002704189542,False
18.3457965,120.6151048,18.3457965,120.6151048,1.7976931348623157E+308,1/19/2026 8:29:02 AM,50,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.986796000775717,False
18.3459183,120.6151275,18.3459183,120.6151275,1.7976931348623157E+308,1/19/2026 8:29:03 AM,49,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.753819433675918,False
18.3460422,120.6151382,18.3460422,120.6151382,1.7976931348623157E+308,1/19/2026 8:29:04 AM,50,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.823259122482128,False
18.3461682,120.6151332,18.3461682,120.6151332,1.7976931348623157E+308,1/19/2026 8:29:05 AM,50,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,14.020495595355465,False
18.3462943,120.6151108,18.3462943,120.6151108,1.7976931348623157E+308,1/19/2026 8:29:06 AM,51,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,14.219591913972616,False
